Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
143790,Vareebadd Phone,1,400.0,NA,NA
143791,USB-C Charging Cable,1,11.95,NA,NA
143792,Wired Headphones,1,11.99,NA,NA
143793,Google Phone,1,600.0,NA,NA
143794,Lightning Charging Cable,1,14.95,NA,NA
143795,AAA Batteries (4-pack),1,2.99,NA,NA
143796,Google Phone,1,600.0,NA,NA
143797,AA Batteries (4-pack),1,3.84,NA,NA
143798,AAA Batteries (4-pack),1,2.99,NA,NA
143799,Bose SoundSport Headphones,1,99.99,NA,NA
143800,AA Batteries (4-pack),1,3.84,NA,NA
143801,Apple Airpods Headphones,1,150.0,NA,NA
143802,Apple Airpods Headphones,1,150.0,NA,NA
143803,iPhone,1,700.0,NA,NA
143804,Lightning Charging Cable,1,14.95,NA,NA
143805,Lightning Charging Cable,1,14.95,NA,NA
143806,Wired Headphones,1,11.99,NA,NA
143807,Lightning Charging Cable,1,14.95,NA,NA
143808,Google Phone,1,600.0,NA,NA
143809,Macbook Pro Laptop,1,1700.0,NA,NA
143810,USB-C Charging Cable,1,11.95,NA,NA
143811,USB-C Charging Cable,1,11.95,NA,NA
143812,34in Ultrawide Monitor,1,379.99,NA,NA
143813,Bose SoundSport Headphones,1,99.99,NA,NA
143814,USB-C Charging Cable,1,11.95,NA,NA
143815,Apple Airpods Headphones,1,150.0,NA,NA
143816,iPhone,1,700.0,NA,NA
143817,iPhone,1,700.0,NA,NA
143818,AA Batteries (4-pack),1,3.84,NA,NA
143819,AA Batteries (4-pack),1,3.84,NA,NA
143820,27in 4K Gaming Monitor,1,389.99,NA,NA
143821,27in 4K Gaming Monitor,1,389.99,NA,NA
143822,Bose SoundSport Headphones,1,99.99,NA,NA
143823,iPhone,1,700.0,NA,NA
143824,Lightning Charging Cable,1,14.95,NA,NA
143825,AA Batteries (4-pack),1,3.84,NA,NA
143826,AAA Batteries (4-pack),1,2.99,NA,NA
143827,LG Dryer,1,600.0,NA,NA
143828,AA Batteries (4-pack),1,3.84,NA,NA
143829,Bose SoundSport Headphones,1,99.99,NA,NA
143830,Macbook Pro Laptop,1,1700.0,NA,NA
143831,20in Monitor,1,109.99,NA,NA
143832,Google Phone,1,600.0,NA,NA
143833,ThinkPad Laptop,1,999.99,NA,NA
143834,Bose SoundSport Headphones,1,99.99,NA,NA
143835,AA Batteries (4-pack),1,3.84,NA,NA
143836,AA Batteries (4-pack),1,3.84,NA,NA
143837,27in FHD Monitor,1,149.99,NA,NA
143838,Apple Airpods Headphones,1,150.0,NA,NA
143839,USB-C Charging Cable,1,11.95,NA,NA
143840,Macbook Pro Laptop,1,1700.0,NA,NA
143841,Wired Headphones,1,11.99,NA,NA
143842,Wired Headphones,1,11.99,NA,NA
143843,AAA Batteries (4-pack),1,2.99,NA,NA
143844,AAA Batteries (4-pack),1,2.99,NA,NA
143845,Lightning Charging Cable,1,14.95,NA,NA
143846,AAA Batteries (4-pack),1,2.99,NA,NA
143847,Bose SoundSport Headphones,1,99.99,NA,NA
143848,Apple Airpods Headphones,1,150.0,NA,NA
143849,Bose SoundSport Headphones,1,99.99,NA,NA
143850,AA Batteries (4-pack),1,3.84,NA,NA
143851,Google Phone,1,600.0,NA,NA
143852,Bose SoundSport Headphones,1,99.99,NA,NA
143853,20in Monitor,1,109.99,NA,NA
143854,20in Monitor,1,109.99,NA,NA
143855,Bose SoundSport Headphones,1,99.99,NA,NA
143856,Lightning Charging Cable,1,14.95,NA,NA
143857,AA Batteries (4-pack),1,3.84,NA,NA
143858,Wired Headphones,1,11.99,NA,NA
143859,USB-C Charging Cable,1,11.95,NA,NA
143860,Bose SoundSport Headphones,1,99.99,NA,NA
143861,Lightning Charging Cable,1,14.95,NA,NA
143862,AAA Batteries (4-pack),1,2.99,NA,NA
143863,Apple Airpods Headphones,1,150.0,NA,NA
143864,AAA Batteries (4-pack),1,2.99,NA,NA
143865,Wired Headphones,1,11.99,NA,NA
143866,Bose SoundSport Headphones,1,99.99,NA,NA
143867,Apple Airpods Headphones,1,150.0,NA,NA
143868,Lightning Charging Cable,1,14.95,NA,NA
143869,Lightning Charging Cable,1,14.95,NA,NA
143870,Lightning Charging Cable,1,14.95,NA,NA
143871,27in 4K Gaming Monitor,1,389.99,NA,NA
143872,Lightning Charging Cable,1,14.95,NA,NA
143873,Flatscreen TV,1,300.0,NA,NA
143874,Lightning Charging Cable,1,14.95,NA,NA
143875,Wired Headphones,1,11.99,NA,NA
143876,USB-C Charging Cable,1,11.95,NA,NA
143877,AA Batteries (4-pack),1,3.84,NA,NA
143878,Vareebadd Phone,1,400.0,NA,NA
143879,AAA Batteries (4-pack),1,2.99,NA,NA
143880,Google Phone,1,600.0,NA,NA
143881,AAA Batteries (4-pack),1,2.99,NA,NA
143882,Lightning Charging Cable,1,14.95,NA,NA
143883,AAA Batteries (4-pack),1,2.99,NA,NA
143884,AAA Batteries (4-pack),1,2.99,NA,NA
143885,USB-C Charging Cable,1,11.95,NA,NA
143886,AA Batteries (4-pack),1,3.84,NA,NA
143887,AAA Batteries (4-pack),1,2.99,NA,NA
143888,34in Ultrawide Monitor,1,379.99,NA,NA
143889,AAA Batteries (4-pack),1,2.99,NA,NA
143890,Apple Airpods Headphones,1,150.0,NA,NA
143891,AA Batteries (4-pack),1,3.84,NA,NA
143892,Wired Headphones,1,11.99,NA,NA
143893,ThinkPad Laptop,1,999.99,NA,NA
143894,AA Batteries (4-pack),1,3.84,NA,NA
143895,Google Phone,1,600.0,NA,NA
143896,USB-C Charging Cable,1,11.95,NA,NA
143897,AAA Batteries (4-pack),1,2.99,NA,NA
143898,Google Phone,1,600.0,NA,NA
143899,AA Batteries (4-pack),1,3.84,NA,NA
143900,iPhone,1,700.0,NA,NA
143901,Google Phone,1,600.0,NA,NA
143902,Apple Airpods Headphones,1,150.0,NA,NA
143903,Wired Headphones,1,11.99,NA,NA
143904,Google Phone,1,600.0,NA,NA
143905,Wired Headphones,1,11.99,NA,NA
143906,Lightning Charging Cable,1,14.95,NA,NA
143907,Wired Headphones,1,11.99,NA,NA
143908,27in FHD Monitor,1,149.99,NA,NA
143909,27in 4K Gaming Monitor,1,389.99,NA,NA
143910,AA Batteries (4-pack),1,3.84,NA,NA
143911,USB-C Charging Cable,1,11.95,NA,NA
143912,AA Batteries (4-pack),1,3.84,NA,NA
143913,AAA Batteries (4-pack),1,2.99,NA,NA
143914,AA Batteries (4-pack),1,3.84,NA,NA
143915,iPhone,1,700.0,NA,NA
143916,Wired Headphones,1,11.99,NA,NA
143917,AA Batteries (4-pack),1,3.84,NA,NA
143918,iPhone,1,700.0,NA,NA
143919,iPhone,1,700.0,NA,NA
143920,Wired Headphones,1,11.99,NA,NA
143921,Flatscreen TV,1,300.0,NA,NA
143922,Lightning Charging Cable,1,14.95,NA,NA
143923,Bose SoundSport Headphones,1,99.99,NA,NA
143924,USB-C Charging Cable,1,11.95,NA,NA
143925,USB-C Charging Cable,1,11.95,NA,NA
143926,27in FHD Monitor,1,149.99,NA,NA
143927,AAA Batteries (4-pack),1,2.99,NA,NA
143928,34in Ultrawide Monitor,1,379.99,NA,NA
143929,USB-C Charging Cable,1,11.95,NA,NA
143930,AA Batteries (4-pack),1,3.84,NA,NA
143931,Lightning Charging Cable,1,14.95,NA,NA
143932,Apple Airpods Headphones,1,150.0,NA,NA
143933,Lightning Charging Cable,1,14.95,NA,NA
143934,Google Phone,1,600.0,NA,NA
143935,Apple Airpods Headphones,1,150.0,NA,NA
143936,20in Monitor,1,109.99,NA,NA
143937,Bose SoundSport Headphones,1,99.99,NA,NA
143938,Lightning Charging Cable,1,14.95,NA,NA
143939,Bose SoundSport Headphones,1,99.99,NA,NA
143940,AAA Batteries (4-pack),1,2.99,NA,NA
143941,iPhone,1,700.0,NA,NA
143942,Flatscreen TV,1,300.0,NA,NA
143943,USB-C Charging Cable,1,11.95,NA,NA
143944,Apple Airpods Headphones,1,150.0,NA,NA
143945,Flatscreen TV,1,300.0,NA,NA
143946,27in FHD Monitor,1,149.99,NA,NA
143947,AA Batteries (4-pack),1,3.84,NA,NA
143948,AA Batteries (4-pack),1,3.84,NA,NA
143949,USB-C Charging Cable,1,11.95,NA,NA
143950,Macbook Pro Laptop,1,1700.0,NA,NA
143951,27in FHD Monitor,1,149.99,NA,NA
143952,27in FHD Monitor,1,149.99,NA,NA
143953,AA Batteries (4-pack),1,3.84,NA,NA
143954,Google Phone,1,600.0,NA,NA
143955,Lightning Charging Cable,1,14.95,NA,NA
143956,Bose SoundSport Headphones,1,99.99,NA,NA
143957,Lightning Charging Cable,1,14.95,NA,NA
143958,Apple Airpods Headphones,1,150.0,NA,NA
143959,Apple Airpods Headphones,1,150.0,NA,NA
143960,34in Ultrawide Monitor,1,379.99,NA,NA
143961,27in 4K Gaming Monitor,1,389.99,NA,NA
143962,USB-C Charging Cable,1,11.95,NA,NA
143963,27in 4K Gaming Monitor,1,389.99,NA,NA
143964,Apple Airpods Headphones,1,150.0,NA,NA
143965,Vareebadd Phone,1,400.0,NA,NA
143966,Lightning Charging Cable,1,14.95,NA,NA
143967,LG Washing Machine,1,600.0,NA,NA
143968,iPhone,1,700.0,NA,NA
143969,Apple Airpods Headphones,1,150.0,NA,NA
143970,Lightning Charging Cable,1,14.95,NA,NA
143971,Flatscreen TV,1,300.0,NA,NA
143972,USB-C Charging Cable,1,11.95,NA,NA
143973,USB-C Charging Cable,1,11.95,NA,NA
143974,Lightning Charging Cable,1,14.95,NA,NA
143975,Bose SoundSport Headphones,1,99.99,NA,NA
143976,Google Phone,1,600.0,NA,NA
143977,USB-C Charging Cable,1,11.95,NA,NA
143978,AAA Batteries (4-pack),1,2.99,NA,NA
143979,Apple Airpods Headphones,1,150.0,NA,NA
143980,27in FHD Monitor,1,149.99,NA,NA
143981,USB-C Charging Cable,1,11.95,NA,NA
143982,Wired Headphones,1,11.99,NA,NA
143983,AA Batteries (4-pack),1,3.84,NA,NA
143984,Lightning Charging Cable,1,14.95,NA,NA
143985,Apple Airpods Headphones,1,150.0,NA,NA
143986,Flatscreen TV,1,300.0,NA,NA
143987,Google Phone,1,600.0,NA,NA
143988,20in Monitor,1,109.99,NA,NA
143989,AA Batteries (4-pack),1,3.84,NA,NA
143990,Bose SoundSport Headphones,1,99.99,NA,NA
143991,Apple Airpods Headphones,1,150.0,NA,NA
143992,USB-C Charging Cable,1,11.95,NA,NA
143993,iPhone,1,700.0,NA,NA
143994,Bose SoundSport Headphones,1,99.99,NA,NA
143995,AAA Batteries (4-pack),1,2.99,NA,NA
143996,27in 4K Gaming Monitor,1,389.99,NA,NA
143997,Google Phone,1,600.0,NA,NA
143998,USB-C Charging Cable,1,11.95,NA,NA
143999,27in FHD Monitor,1,149.99,NA,NA
144000,Wired Headphones,1,11.99,NA,NA
144001,AAA Batteries (4-pack),1,2.99,NA,NA
144002,AAA Batteries (4-pack),1,2.99,NA,NA
144003,Lightning Charging Cable,1,14.95,NA,NA
144004,20in Monitor,1,109.99,NA,NA
144005,Lightning Charging Cable,1,14.95,NA,NA
144006,27in 4K Gaming Monitor,1,389.99,NA,NA
144007,Wired Headphones,1,11.99,NA,NA
144008,iPhone,1,700.0,NA,NA
144009,27in 4K Gaming Monitor,1,389.99,NA,NA
144010,AAA Batteries (4-pack),1,2.99,NA,NA
144011,Wired Headphones,1,11.99,NA,NA
144012,Apple Airpods Headphones,1,150.0,NA,NA
144013,iPhone,1,700.0,NA,NA
144014,Lightning Charging Cable,1,14.95,NA,NA
144015,USB-C Charging Cable,1,11.95,NA,NA
144016,27in 4K Gaming Monitor,1,389.99,NA,NA
144017,Bose SoundSport Headphones,1,99.99,NA,NA
144018,AAA Batteries (4-pack),1,2.99,NA,NA
144019,Bose SoundSport Headphones,1,99.99,NA,NA
144020,Wired Headphones,1,11.99,NA,NA
144021,AAA Batteries (4-pack),1,2.99,NA,NA
144022,Google Phone,1,600.0,NA,NA
144023,AA Batteries (4-pack),1,3.84,NA,NA
144024,AA Batteries (4-pack),1,3.84,NA,NA
144025,USB-C Charging Cable,1,11.95,NA,NA
144026,USB-C Charging Cable,1,11.95,NA,NA
144027,Bose SoundSport Headphones,1,99.99,NA,NA
144028,Wired Headphones,1,11.99,NA,NA
144029,Bose SoundSport Headphones,1,99.99,NA,NA
144030,Macbook Pro Laptop,1,1700.0,NA,NA
144031,Wired Headphones,1,11.99,NA,NA
144032,USB-C Charging Cable,1,11.95,NA,NA
144033,27in FHD Monitor,1,149.99,NA,NA
144034,27in FHD Monitor,1,149.99,NA,NA
144035,Vareebadd Phone,1,400.0,NA,NA
144036,34in Ultrawide Monitor,1,379.99,NA,NA
144037,Apple Airpods Headphones,1,150.0,NA,NA
144038,ThinkPad Laptop,1,999.99,NA,NA
144039,20in Monitor,1,109.99,NA,NA
144040,AAA Batteries (4-pack),1,2.99,NA,NA
144041,Apple Airpods Headphones,1,150.0,NA,NA
144042,AAA Batteries (4-pack),1,2.99,NA,NA
144043,Lightning Charging Cable,1,14.95,NA,NA
144044,27in FHD Monitor,1,149.99,NA,NA
144045,Lightning Charging Cable,1,14.95,NA,NA
144046,Wired Headphones,1,11.99,NA,NA
144047,AA Batteries (4-pack),1,3.84,NA,NA
144048,ThinkPad Laptop,1,999.99,NA,NA
144049,AA Batteries (4-pack),1,3.84,NA,NA
144050,Apple Airpods Headphones,1,150.0,NA,NA
144051,Lightning Charging Cable,1,14.95,NA,NA
144052,AAA Batteries (4-pack),1,2.99,NA,NA
144053,AA Batteries (4-pack),1,3.84,NA,NA
144054,iPhone,1,700.0,NA,NA
144055,AA Batteries (4-pack),1,3.84,NA,NA
144056,Macbook Pro Laptop,1,1700.0,NA,NA
144057,Google Phone,1,600.0,NA,NA
144058,USB-C Charging Cable,1,11.95,NA,NA
144059,Apple Airpods Headphones,1,150.0,NA,NA
144060,Apple Airpods Headphones,1,150.0,NA,NA
144061,USB-C Charging Cable,1,11.95,NA,NA
144062,Wired Headphones,1,11.99,NA,NA
144063,Vareebadd Phone,1,400.0,NA,NA
144064,AA Batteries (4-pack),1,3.84,NA,NA
144065,27in 4K Gaming Monitor,1,389.99,NA,NA
144066,AAA Batteries (4-pack),1,2.99,NA,NA
144067,Wired Headphones,1,11.99,NA,NA
144068,27in 4K Gaming Monitor,1,389.99,NA,NA
144069,Apple Airpods Headphones,1,150.0,NA,NA
144070,Apple Airpods Headphones,1,150.0,NA,NA
144071,AAA Batteries (4-pack),1,2.99,NA,NA
144072,AA Batteries (4-pack),1,3.84,NA,NA
144073,AAA Batteries (4-pack),1,2.99,NA,NA
144074,Bose SoundSport Headphones,1,99.99,NA,NA
144075,34in Ultrawide Monitor,1,379.99,NA,NA
144076,27in 4K Gaming Monitor,1,389.99,NA,NA
144077,Apple Airpods Headphones,1,150.0,NA,NA
144078,20in Monitor,1,109.99,NA,NA
144079,Macbook Pro Laptop,1,1700.0,NA,NA
144080,USB-C Charging Cable,1,11.95,NA,NA
144081,27in FHD Monitor,1,149.99,NA,NA
144082,AAA Batteries (4-pack),1,2.99,NA,NA
144083,Apple Airpods Headphones,1,150.0,NA,NA
144084,Macbook Pro Laptop,1,1700.0,NA,NA
144085,Macbook Pro Laptop,1,1700.0,NA,NA
144086,USB-C Charging Cable,1,11.95,NA,NA
144087,Lightning Charging Cable,1,14.95,NA,NA
144088,27in FHD Monitor,1,149.99,NA,NA
144089,Apple Airpods Headphones,1,150.0,NA,NA
144090,USB-C Charging Cable,1,11.95,NA,NA
144091,Google Phone,1,600.0,NA,NA
144092,20in Monitor,1,109.99,NA,NA
144093,Wired Headphones,1,11.99,NA,NA
144094,Lightning Charging Cable,1,14.95,NA,NA
144095,Flatscreen TV,1,300.0,NA,NA
144096,Wired Headphones,1,11.99,NA,NA
144097,Google Phone,1,600.0,NA,NA
144098,Lightning Charging Cable,1,14.95,NA,NA
144099,AA Batteries (4-pack),1,3.84,NA,NA
144100,Flatscreen TV,1,300.0,NA,NA
144101,Macbook Pro Laptop,1,1700.0,NA,NA
144102,Wired Headphones,1,11.99,NA,NA
144103,AA Batteries (4-pack),1,3.84,NA,NA
144104,Bose SoundSport Headphones,1,99.99,NA,NA
144105,USB-C Charging Cable,1,11.95,NA,NA
144106,AA Batteries (4-pack),1,3.84,NA,NA
144107,USB-C Charging Cable,1,11.95,NA,NA
144108,34in Ultrawide Monitor,1,379.99,NA,NA
144109,AA Batteries (4-pack),1,3.84,NA,NA
144110,USB-C Charging Cable,1,11.95,NA,NA
144111,iPhone,1,700.0,NA,NA
144112,Apple Airpods Headphones,1,150.0,NA,NA
144113,AA Batteries (4-pack),1,3.84,NA,NA
144114,Apple Airpods Headphones,1,150.0,NA,NA
144115,Apple Airpods Headphones,1,150.0,NA,NA
144116,Bose SoundSport Headphones,1,99.99,NA,NA
144117,USB-C Charging Cable,1,11.95,NA,NA
144118,Wired Headphones,1,11.99,NA,NA
144119,20in Monitor,1,109.99,NA,NA
144120,USB-C Charging Cable,1,11.95,NA,NA
144121,ThinkPad Laptop,1,999.99,NA,NA
144122,Flatscreen TV,1,300.0,NA,NA
144123,Lightning Charging Cable,1,14.95,NA,NA
144124,AA Batteries (4-pack),1,3.84,NA,NA
144125,27in 4K Gaming Monitor,1,389.99,NA,NA
144126,Lightning Charging Cable,1,14.95,NA,NA
144127,Apple Airpods Headphones,1,150.0,NA,NA
144128,Lightning Charging Cable,1,14.95,NA,NA
144129,AA Batteries (4-pack),1,3.84,NA,NA
144130,27in FHD Monitor,1,149.99,NA,NA
144131,Wired Headphones,1,11.99,NA,NA
144132,iPhone,1,700.0,NA,NA
144133,Apple Airpods Headphones,1,150.0,NA,NA
144134,Wired Headphones,1,11.99,NA,NA
144135,Wired Headphones,1,11.99,NA,NA
144136,Bose SoundSport Headphones,1,99.99,NA,NA
144137,27in 4K Gaming Monitor,1,389.99,NA,NA
144138,AAA Batteries (4-pack),1,2.99,NA,NA
144139,Wired Headphones,1,11.99,NA,NA
144140,27in 4K Gaming Monitor,1,389.99,NA,NA
144141,AAA Batteries (4-pack),1,2.99,NA,NA
144142,USB-C Charging Cable,1,11.95,NA,NA
144143,USB-C Charging Cable,1,11.95,NA,NA
144144,20in Monitor,1,109.99,NA,NA
144145,Lightning Charging Cable,1,14.95,NA,NA
144146,USB-C Charging Cable,1,11.95,NA,NA
144147,Wired Headphones,1,11.99,NA,NA
144148,Google Phone,1,600.0,NA,NA
144149,AAA Batteries (4-pack),1,2.99,NA,NA
144150,Lightning Charging Cable,1,14.95,NA,NA
144151,Lightning Charging Cable,1,14.95,NA,NA
144152,Wired Headphones,1,11.99,NA,NA
144153,Apple Airpods Headphones,1,150.0,NA,NA
144154,AA Batteries (4-pack),1,3.84,NA,NA
144155,AAA Batteries (4-pack),1,2.99,NA,NA
144156,27in 4K Gaming Monitor,1,389.99,NA,NA
144157,Lightning Charging Cable,1,14.95,NA,NA
144158,Bose SoundSport Headphones,1,99.99,NA,NA
144159,ThinkPad Laptop,1,999.99,NA,NA
144160,iPhone,1,700.0,NA,NA
144161,Lightning Charging Cable,1,14.95,NA,NA
144162,USB-C Charging Cable,1,11.95,NA,NA
144163,AAA Batteries (4-pack),1,2.99,NA,NA
144164,AAA Batteries (4-pack),1,2.99,NA,NA
144165,USB-C Charging Cable,1,11.95,NA,NA
144166,USB-C Charging Cable,1,11.95,NA,NA
144167,AA Batteries (4-pack),1,3.84,NA,NA
144168,Flatscreen TV,1,300.0,NA,NA
144169,27in 4K Gaming Monitor,1,389.99,NA,NA
144170,Lightning Charging Cable,1,14.95,NA,NA
144171,Macbook Pro Laptop,1,1700.0,NA,NA
144172,USB-C Charging Cable,1,11.95,NA,NA
144173,USB-C Charging Cable,1,11.95,NA,NA
144174,27in 4K Gaming Monitor,1,389.99,NA,NA
144175,USB-C Charging Cable,1,11.95,NA,NA
144176,USB-C Charging Cable,1,11.95,NA,NA
144177,USB-C Charging Cable,1,11.95,NA,NA
144178,Wired Headphones,1,11.99,NA,NA
144179,AAA Batteries (4-pack),1,2.99,NA,NA
144180,Wired Headphones,1,11.99,NA,NA
144181,AAA Batteries (4-pack),1,2.99,NA,NA
144182,Lightning Charging Cable,1,14.95,NA,NA
144183,AA Batteries (4-pack),1,3.84,NA,NA
144184,27in 4K Gaming Monitor,1,389.99,NA,NA
144185,Wired Headphones,1,11.99,NA,NA
144186,iPhone,1,700.0,NA,NA
144187,USB-C Charging Cable,1,11.95,NA,NA
144188,Lightning Charging Cable,1,14.95,NA,NA
144189,27in 4K Gaming Monitor,1,389.99,NA,NA
144190,AA Batteries (4-pack),1,3.84,NA,NA
144191,AA Batteries (4-pack),1,3.84,NA,NA
144192,Lightning Charging Cable,1,14.95,NA,NA
144193,AA Batteries (4-pack),1,3.84,NA,NA
144194,Flatscreen TV,1,300.0,NA,NA
144195,Lightning Charging Cable,1,14.95,NA,NA
144196,Macbook Pro Laptop,1,1700.0,NA,NA
144197,AAA Batteries (4-pack),1,2.99,NA,NA
144198,AAA Batteries (4-pack),1,2.99,NA,NA
144199,Bose SoundSport Headphones,1,99.99,NA,NA
144200,iPhone,1,700.0,NA,NA
144201,27in FHD Monitor,1,149.99,NA,NA
144202,Apple Airpods Headphones,1,150.0,NA,NA
144203,AA Batteries (4-pack),1,3.84,NA,NA
144204,Lightning Charging Cable,1,14.95,NA,NA
144205,Bose SoundSport Headphones,1,99.99,NA,NA
144206,AA Batteries (4-pack),1,3.84,NA,NA
144207,LG Washing Machine,1,600.0,NA,NA
144208,ThinkPad Laptop,1,999.99,NA,NA
144209,Lightning Charging Cable,1,14.95,NA,NA
144210,AA Batteries (4-pack),1,3.84,NA,NA
144211,Bose SoundSport Headphones,1,99.99,NA,NA
144212,AAA Batteries (4-pack),1,2.99,NA,NA
144213,AA Batteries (4-pack),1,3.84,NA,NA
144214,Wired Headphones,1,11.99,NA,NA
144215,Wired Headphones,1,11.99,NA,NA
144216,USB-C Charging Cable,1,11.95,NA,NA
144217,USB-C Charging Cable,1,11.95,NA,NA
144218,AAA Batteries (4-pack),1,2.99,NA,NA
144219,AA Batteries (4-pack),1,3.84,NA,NA
144220,AAA Batteries (4-pack),1,2.99,NA,NA
144221,Bose SoundSport Headphones,1,99.99,NA,NA
144222,Lightning Charging Cable,1,14.95,NA,NA
144223,34in Ultrawide Monitor,1,379.99,NA,NA
144224,27in 4K Gaming Monitor,1,389.99,NA,NA
144225,Lightning Charging Cable,1,14.95,NA,NA
144226,USB-C Charging Cable,1,11.95,NA,NA
144227,AAA Batteries (4-pack),1,2.99,NA,NA
144228,Lightning Charging Cable,1,14.95,NA,NA
144229,AA Batteries (4-pack),1,3.84,NA,NA
144230,USB-C Charging Cable,1,11.95,NA,NA
144231,USB-C Charging Cable,1,11.95,NA,NA
144232,Wired Headphones,1,11.99,NA,NA
144233,Google Phone,1,600.0,NA,NA
144234,Lightning Charging Cable,1,14.95,NA,NA
144235,AAA Batteries (4-pack),1,2.99,NA,NA
144236,Wired Headphones,1,11.99,NA,NA
144237,Bose SoundSport Headphones,1,99.99,NA,NA
144238,27in FHD Monitor,1,149.99,NA,NA
144239,Flatscreen TV,1,300.0,NA,NA
144240,AAA Batteries (4-pack),1,2.99,NA,NA
144241,iPhone,1,700.0,NA,NA
144242,AAA Batteries (4-pack),1,2.99,NA,NA
144243,AAA Batteries (4-pack),1,2.99,NA,NA
144244,34in Ultrawide Monitor,1,379.99,NA,NA
144245,Apple Airpods Headphones,1,150.0,NA,NA
144246,Flatscreen TV,1,300.0,NA,NA
144247,27in FHD Monitor,1,149.99,NA,NA
144248,Lightning Charging Cable,1,14.95,NA,NA
144249,AAA Batteries (4-pack),1,2.99,NA,NA
144250,Lightning Charging Cable,1,14.95,NA,NA
144251,27in 4K Gaming Monitor,1,389.99,NA,NA
144252,AA Batteries (4-pack),1,3.84,NA,NA
144253,AAA Batteries (4-pack),1,2.99,NA,NA
144254,Wired Headphones,1,11.99,NA,NA
144255,Apple Airpods Headphones,1,150.0,NA,NA
144256,ThinkPad Laptop,1,999.99,NA,NA
144257,AAA Batteries (4-pack),1,2.99,NA,NA
144258,Apple Airpods Headphones,1,150.0,NA,NA
144259,27in FHD Monitor,1,149.99,NA,NA
144260,Macbook Pro Laptop,1,1700.0,NA,NA
144261,27in FHD Monitor,1,149.99,NA,NA
144262,Wired Headphones,1,11.99,NA,NA
144263,Apple Airpods Headphones,1,150.0,NA,NA
144264,Lightning Charging Cable,1,14.95,NA,NA
144265,USB-C Charging Cable,1,11.95,NA,NA
144266,USB-C Charging Cable,1,11.95,NA,NA
144267,iPhone,1,700.0,NA,NA
144268,Wired Headphones,1,11.99,NA,NA
144269,Bose SoundSport Headphones,1,99.99,NA,NA
144270,AAA Batteries (4-pack),1,2.99,NA,NA
144271,20in Monitor,1,109.99,NA,NA
144272,Bose SoundSport Headphones,1,99.99,NA,NA
144273,Lightning Charging Cable,1,14.95,NA,NA
144274,Lightning Charging Cable,1,14.95,NA,NA
144275,Wired Headphones,1,11.99,NA,NA
144276,iPhone,1,700.0,NA,NA
144277,AAA Batteries (4-pack),1,2.99,NA,NA
144278,Wired Headphones,1,11.99,NA,NA
144279,Lightning Charging Cable,1,14.95,NA,NA
144280,USB-C Charging Cable,1,11.95,NA,NA
144281,Bose SoundSport Headphones,1,99.99,NA,NA
144282,Lightning Charging Cable,1,14.95,NA,NA
144283,27in FHD Monitor,1,149.99,NA,NA
144284,AAA Batteries (4-pack),1,2.99,NA,NA
144285,USB-C Charging Cable,1,11.95,NA,NA
144286,Bose SoundSport Headphones,1,99.99,NA,NA
144287,Lightning Charging Cable,1,14.95,NA,NA
144288,USB-C Charging Cable,1,11.95,NA,NA
144289,AAA Batteries (4-pack),1,2.99,NA,NA
144290,Apple Airpods Headphones,1,150.0,NA,NA
144291,Lightning Charging Cable,1,14.95,NA,NA
144292,AAA Batteries (4-pack),1,2.99,NA,NA
144293,27in FHD Monitor,1,149.99,NA,NA
144294,Apple Airpods Headphones,1,150.0,NA,NA
144295,Lightning Charging Cable,1,14.95,NA,NA
144296,AA Batteries (4-pack),1,3.84,NA,NA
144297,Lightning Charging Cable,1,14.95,NA,NA
144298,AAA Batteries (4-pack),1,2.99,NA,NA
144299,ThinkPad Laptop,1,999.99,NA,NA
144300,27in FHD Monitor,1,149.99,NA,NA
144301,Lightning Charging Cable,1,14.95,NA,NA
144302,iPhone,1,700.0,NA,NA
144303,USB-C Charging Cable,1,11.95,NA,NA
144304,Wired Headphones,1,11.99,NA,NA
144305,Wired Headphones,1,11.99,NA,NA
144306,Apple Airpods Headphones,1,150.0,NA,NA
144307,USB-C Charging Cable,1,11.95,NA,NA
144308,Wired Headphones,1,11.99,NA,NA
144309,iPhone,1,700.0,NA,NA
144310,USB-C Charging Cable,1,11.95,NA,NA
144311,Lightning Charging Cable,1,14.95,NA,NA
144312,Wired Headphones,1,11.99,NA,NA
144313,Wired Headphones,1,11.99,NA,NA
144314,27in 4K Gaming Monitor,1,389.99,NA,NA
144315,Lightning Charging Cable,1,14.95,NA,NA
144316,AAA Batteries (4-pack),1,2.99,NA,NA
144317,AA Batteries (4-pack),1,3.84,NA,NA
144318,Bose SoundSport Headphones,1,99.99,NA,NA
144319,34in Ultrawide Monitor,1,379.99,NA,NA
144320,Apple Airpods Headphones,1,150.0,NA,NA
144321,Bose SoundSport Headphones,1,99.99,NA,NA
144322,Bose SoundSport Headphones,1,99.99,NA,NA
144323,Wired Headphones,1,11.99,NA,NA
144324,Flatscreen TV,1,300.0,NA,NA
144325,USB-C Charging Cable,1,11.95,NA,NA
144326,USB-C Charging Cable,1,11.95,NA,NA
144327,AA Batteries (4-pack),1,3.84,NA,NA
144328,AA Batteries (4-pack),1,3.84,NA,NA
144329,Lightning Charging Cable,1,14.95,NA,NA
